year,utilityNumber,utilityName,state,part,serviceType,dataType,ownership,baCode,resRev,resSales,resCust,resPrice,comRev,comSales,comCust,comPrice,indRev,indSales,indCust,indPrice,transRev,transSales,transCust,transPrice,totalRev,totalSales,totalCust,totalPrice
2003,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,,6649,60367,9308,11.01,2703,33493,872,8.07,0,0,0,,,,,,9352,93860,10180,9.96
2003,15257,"Poudre Valley R E A, Inc",CO,A,Bundled,O,Cooperative,,22721,310075,29052,7.33,4681,57532,3628,8.14,18375,357703,250,5.14,,,,,45777,725310,32930,6.31
2003,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,,686628,8251118,1066468,8.32,853309,12868557,210792,6.63,241866,4688829,264,5.16,2742,37458,1,7.32,1784545,25845962,1277525,6.9
2004,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,,6020,67128,7670,8.97,2753,35027,1340,7.86,544,7932,6,6.86,0,0,0,,9317,110087,9016,8.46
2004,7826,City of Gunnison,CO,A,Bundled,O,Municipal,,1398,23646,3001,5.91,1530,29785,779,5.14,311,7531,1,4.13,0,0,0,,3239,60962,3781,5.31
2004,7478,Town of Granada,CO,A,Bundled,O,Municipal,,285,2669,259,10.68,20,625,31,3.2,0,0,0,,0,0,0,,305,3294,290,9.26
2004,7563,"Grand Valley Rrl Pwr Line, Inc",CO,A,Bundled,O,Cooperative,,10438,110614,11964,9.44,4540,49385,1793,9.19,592,9583,5,6.18,0,0,0,,15570,169582,13762,9.18
2004,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,,3487,44387,4814,7.86,3413,55311,1081,6.17,15955,218815,1947,7.29,0,0,0,,22855,318513,7842,7.18
2004,8751,Town of Holly,CO,A,Bundled,O,Municipal,,314,2923,481,10.74,310,1843,258,16.82,0,0,0,,0,0,0,,624,4766,739,13.09
2004,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,38239,502553,41356,7.61,26061,419222,8282,6.22,4170,72918,19,5.72,0,0,0,,68470,994693,49657,6.88
2004,8777,City of Holyoke,CO,A,Bundled,O,Municipal,,690,10579,949,6.52,270,4613,233,5.85,315,4747,19,6.64,0,0,0,,1275,19939,1201,6.39
2004,8311,Town of Haxtun,CO,A,Bundled,O,Municipal,,395,4843,491,8.16,156,2291,91,6.81,0,0,0,,0,0,0,,551,7134,582,7.72
